ImportOrder,ElementType,Name,Owner,TargetScope,Type,DefaultValue,Unit,RecommendedValueType,UnitLibraryHint,Lower,Upper,IdentificationKey,OriginalComponent,OriginalProperty,PropertyGroup,Category,Subsystem,Scope,Quantity,Provenance,Documentation,ModelingNote,SourceName,SourceURL
2.284,Value Property,mass,OpalGLSFT1200Router,OpalGLSFT1200Router,Real,145,g,Mass_g,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,OpalGLSFT1200Router::mass,GL.iNet Opal GL-SFT1200 Router,mass,Mechanical,Wi-Fi router,Support Segment,offboard_support,1,manufacturer-stated,Official product page.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",GL.iNet,https://www.gl-inet.com/products/gl-sft1200/
2.285,Value Property,powerInput,OpalGLSFT1200Router,OpalGLSFT1200Router,String,5 V / 3 A,,String,none,1,1,OpalGLSFT1200Router::powerInput,GL.iNet Opal GL-SFT1200 Router,power_input,Electrical,Wi-Fi router,Support Segment,offboard_support,1,manufacturer-stated,USB-C input.,,GL.iNet,https://www.gl-inet.com/products/gl-sft1200/
2.286,Value Property,powerConsumption,OpalGLSFT1200Router,OpalGLSFT1200Router,String,<6,W,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,OpalGLSFT1200Router::powerConsumption,GL.iNet Opal GL-SFT1200 Router,power_consumption,Electrical,Wi-Fi router,Support Segment,offboard_support,1,manufacturer-stated,Manufacturer limit/claim.,Textual structured value retained as String; unit column is metadata only.,GL.iNet,https://www.gl-inet.com/products/gl-sft1200/
2.287,Value Property,cpu,OpalGLSFT1200Router,OpalGLSFT1200Router,String,SF19A28 dual-core @ 1 GHz,,String,none,1,1,OpalGLSFT1200Router::cpu,GL.iNet Opal GL-SFT1200 Router,cpu,Compute,Wi-Fi router,Support Segment,offboard_support,1,manufacturer-stated,Router CPU.,,GL.iNet,https://www.gl-inet.com/products/gl-sft1200/
2.288,Value Property,memory,OpalGLSFT1200Router,OpalGLSFT1200Router,Integer,128,MB,Integer,custom ValueType/Unit likely required,1,1,OpalGLSFT1200Router::memory,GL.iNet Opal GL-SFT1200 Router,memory,Compute,Wi-Fi router,Support Segment,offboard_support,1,manufacturer-stated,DDR3.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",GL.iNet,https://www.gl-inet.com/products/gl-sft1200/
2.289,Value Property,storage,OpalGLSFT1200Router,OpalGLSFT1200Router,Integer,128,MB,Integer,custom ValueType/Unit likely required,1,1,OpalGLSFT1200Router::storage,GL.iNet Opal GL-SFT1200 Router,storage,Compute,Wi-Fi router,Support Segment,offboard_support,1,manufacturer-stated,SPI NAND.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",GL.iNet,https://www.gl-inet.com/products/gl-sft1200/
2.290,Value Property,wifiProtocol,OpalGLSFT1200Router,OpalGLSFT1200Router,String,IEEE 802.11a/b/g/n/ac,,String,none,1,1,OpalGLSFT1200Router::wifiProtocol,GL.iNet Opal GL-SFT1200 Router,wifi_protocol,Networking,Wi-Fi router,Support Segment,offboard_support,1,manufacturer-stated,Dual-band Wi-Fi.,,GL.iNet,https://www.gl-inet.com/products/gl-sft1200/
2.291,Value Property,wifiSpeed24ghz,OpalGLSFT1200Router,OpalGLSFT1200Router,Real,300,Mbps,DataRate_Mbps,custom ValueType/Unit likely required,1,1,OpalGLSFT1200Router::wifiSpeed24ghz,GL.iNet Opal GL-SFT1200 Router,wifi_speed_2_4ghz,Networking,Wi-Fi router,Support Segment,offboard_support,1,manufacturer-stated,Maximum PHY rate.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",GL.iNet,https://www.gl-inet.com/products/gl-sft1200/
2.292,Value Property,wifiSpeed5ghz,OpalGLSFT1200Router,OpalGLSFT1200Router,Real,867,Mbps,DataRate_Mbps,custom ValueType/Unit likely required,1,1,OpalGLSFT1200Router::wifiSpeed5ghz,GL.iNet Opal GL-SFT1200 Router,wifi_speed_5ghz,Networking,Wi-Fi router,Support Segment,offboard_support,1,manufacturer-stated,Maximum PHY rate.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",GL.iNet,https://www.gl-inet.com/products/gl-sft1200/
2.293,Value Property,ethernetSpeed,OpalGLSFT1200Router,OpalGLSFT1200Router,Real,1000,Mbps,DataRate_Mbps,custom ValueType/Unit likely required,1,1,OpalGLSFT1200Router::ethernetSpeed,GL.iNet Opal GL-SFT1200 Router,ethernet_speed,Networking,Wi-Fi router,Support Segment,offboard_support,1,manufacturer-stated,Gigabit Ethernet ports.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",GL.iNet,https://www.gl-inet.com/products/gl-sft1200/
2.294,Value Property,operatingTemperature,OpalGLSFT1200Router,OpalGLSFT1200Router,String,0 to 40,degC,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,OpalGLSFT1200Router::operatingTemperature,GL.iNet Opal GL-SFT1200 Router,operating_temperature,Environmental,Wi-Fi router,Support Segment,offboard_support,1,manufacturer-stated,Working temperature.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,GL.iNet,https://www.gl-inet.com/products/gl-sft1200/
2.295,Value Property,sensorModel,RaspberryPiCameraModule2,RaspberryPiCameraModule2,String,Sony IMX219,,String,none,1,1,RaspberryPiCameraModule2::sensorModel,Raspberry Pi Camera Module 2 (optional spare),sensor_model,Identification,Visible-light camera,Perception,optional_spare,1,manufacturer-stated,Repo lists Pi Camera v2 as optional spare/rear/dock camera.,,Raspberry Pi / System Design,https://www.raspberrypi.com/documentation/accessories/camera.html; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.296,Value Property,dimensions,RaspberryPiCameraModule2,RaspberryPiCameraModule2,String,25 x 24 x 9,mm,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPiCameraModule2::dimensions,Raspberry Pi Camera Module 2 (optional spare),dimensions,Mechanical,Visible-light camera,Perception,optional_spare,1,manufacturer-stated,Approximate.,Textual structured value retained as String; unit column is metadata only.,Raspberry Pi / System Design,https://www.raspberrypi.com/documentation/accessories/camera.html; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.297,Value Property,mass,RaspberryPiCameraModule2,RaspberryPiCameraModule2,Real,3,g,Mass_g,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPiCameraModule2::mass,Raspberry Pi Camera Module 2 (optional spare),mass,Mechanical,Visible-light camera,Perception,optional_spare,1,manufacturer-stated,Official Raspberry Pi camera table.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Raspberry Pi / System Design,https://www.raspberrypi.com/documentation/accessories/camera.html; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.298,Value Property,resolution,RaspberryPiCameraModule2,RaspberryPiCameraModule2,String,3280 x 2464,pixels,String,custom ValueType/Unit likely required,1,1,RaspberryPiCameraModule2::resolution,Raspberry Pi Camera Module 2 (optional spare),resolution,Optical,Visible-light camera,Perception,optional_spare,1,manufacturer-stated,8 MP sensor.,Textual structured value retained as String; unit column is metadata only.,Raspberry Pi / System Design,https://www.raspberrypi.com/documentation/accessories/camera.html; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.299,Value Property,pixelPitch,RaspberryPiCameraModule2,RaspberryPiCameraModule2,String,1.12 x 1.12,um,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPiCameraModule2::pixelPitch,Raspberry Pi Camera Module 2 (optional spare),pixel_pitch,Optical,Visible-light camera,Perception,optional_spare,1,manufacturer-stated,Pixel size.,Textual structured value retained as String; unit column is metadata only.,Raspberry Pi / System Design,https://www.raspberrypi.com/documentation/accessories/camera.html; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.300,Value Property,fovHorizontal,RaspberryPiCameraModule2,RaspberryPiCameraModule2,Real,62.2,deg,Angle_deg,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPiCameraModule2::fovHorizontal,Raspberry Pi Camera Module 2 (optional spare),fov_horizontal,Optical,Visible-light camera,Perception,optional_spare,1,manufacturer-stated,Standard module.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Raspberry Pi / System Design,https://www.raspberrypi.com/documentation/accessories/camera.html; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.301,Value Property,fovVertical,RaspberryPiCameraModule2,RaspberryPiCameraModule2,Real,48.8,deg,Angle_deg,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPiCameraModule2::fovVertical,Raspberry Pi Camera Module 2 (optional spare),fov_vertical,Optical,Visible-light camera,Perception,optional_spare,1,manufacturer-stated,Standard module.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Raspberry Pi / System Design,https://www.raspberrypi.com/documentation/accessories/camera.html; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.302,Value Property,focalLength,RaspberryPiCameraModule2,RaspberryPiCameraModule2,Real,3.04,mm,Length_mm,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPiCameraModule2::focalLength,Raspberry Pi Camera Module 2 (optional spare),focal_length,Optical,Visible-light camera,Perception,optional_spare,1,manufacturer-stated,Standard module.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Raspberry Pi / System Design,https://www.raspberrypi.com/documentation/accessories/camera.html; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.303,Value Property,fNumber,RaspberryPiCameraModule2,RaspberryPiCameraModule2,Real,2,,Real,none,1,1,RaspberryPiCameraModule2::fNumber,Raspberry Pi Camera Module 2 (optional spare),f_number,Optical,Visible-light camera,Perception,optional_spare,1,manufacturer-stated,Focal ratio.,,Raspberry Pi / System Design,https://www.raspberrypi.com/documentation/accessories/camera.html; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.304,Value Property,focusRange,RaspberryPiCameraModule2,RaspberryPiCameraModule2,String,0.10 to infinity,m,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPiCameraModule2::focusRange,Raspberry Pi Camera Module 2 (optional spare),focus_range,Optical,Visible-light camera,Perception,optional_spare,1,manufacturer-stated,Adjustable focus.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Raspberry Pi / System Design,https://www.raspberrypi.com/documentation/accessories/camera.html; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.305,Value Property,interface,SPH0645I2SMicrophone,SPH0645I2SMicrophone,String,I2S PCM,,String,none,1,1,SPH0645I2SMicrophone::interface,Knowles SPH0645LM4H-B I²S MEMS Microphone (optional spare),interface,Acoustic / Electrical,MEMS microphone,Audio,optional_spare,1,manufacturer-stated,Digital bottom-port MEMS microphone.,,Knowles / System Design,https://investor.knowles.com/news/news-details/2015/Knowles-Introduces-the-Markets-Smallest-and-Most-Power-Efficient-Digital-MEMS-Microphone-with-I2S-Interface-06-02-2015/default.aspx; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.306,Value Property,signalToNoiseRatio,SPH0645I2SMicrophone,SPH0645I2SMicrophone,Real,65,dBA,Level_dBA,custom ValueType/Unit likely required,1,1,SPH0645I2SMicrophone::signalToNoiseRatio,Knowles SPH0645LM4H-B I²S MEMS Microphone (optional spare),signal_to_noise_ratio,Acoustic / Electrical,MEMS microphone,Audio,optional_spare,1,manufacturer-stated,Nominal.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Knowles / System Design,https://investor.knowles.com/news/news-details/2015/Knowles-Introduces-the-Markets-Smallest-and-Most-Power-Efficient-Digital-MEMS-Microphone-with-I2S-Interface-06-02-2015/default.aspx; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.307,Value Property,bandwidth,SPH0645I2SMicrophone,SPH0645I2SMicrophone,Real,18,kHz,Frequency_kHz,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,SPH0645I2SMicrophone::bandwidth,Knowles SPH0645LM4H-B I²S MEMS Microphone (optional spare),bandwidth,Acoustic / Electrical,MEMS microphone,Audio,optional_spare,1,manufacturer-stated,Knowles published technical data.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Knowles / System Design,https://investor.knowles.com/news/news-details/2015/Knowles-Introduces-the-Markets-Smallest-and-Most-Power-Efficient-Digital-MEMS-Microphone-with-I2S-Interface-06-02-2015/default.aspx; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.308,Value Property,currentConsumption,SPH0645I2SMicrophone,SPH0645I2SMicrophone,Real,600,uA,Current_uA,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,SPH0645I2SMicrophone::currentConsumption,Knowles SPH0645LM4H-B I²S MEMS Microphone (optional spare),current_consumption,Acoustic / Electrical,MEMS microphone,Audio,optional_spare,1,manufacturer-stated,Published power-consumption current.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Knowles / System Design,https://investor.knowles.com/news/news-details/2015/Knowles-Introduces-the-Markets-Smallest-and-Most-Power-Efficient-Digital-MEMS-Microphone-with-I2S-Interface-06-02-2015/default.aspx; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.309,Value Property,dimensions,SPH0645I2SMicrophone,SPH0645I2SMicrophone,String,3.50 x 2.65 x 0.98,mm,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,SPH0645I2SMicrophone::dimensions,Knowles SPH0645LM4H-B I²S MEMS Microphone (optional spare),dimensions,Acoustic / Electrical,MEMS microphone,Audio,optional_spare,1,manufacturer-stated,MEMS package dimensions.,Textual structured value retained as String; unit column is metadata only.,Knowles / System Design,https://investor.knowles.com/news/news-details/2015/Knowles-Introduces-the-Markets-Smallest-and-Most-Power-Efficient-Digital-MEMS-Microphone-with-I2S-Interface-06-02-2015/default.aspx; https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.310,Value Property,wavelength,IRIlluminator850nm,IRIlluminator850nm,Real,850,nm,Length_nm,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,IRIlluminator850nm::wavelength,850 nm IR Illuminator (exact SKU not selected),wavelength,Optical,IR illuminator,Perception,planned_gap,1,repo-design,Repo explicitly identifies an 850 nm illuminator as a NoIR-camera hardware gap; exact module is not selected.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",System Design,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.311,Value Property,powerEstimate,IRIlluminator850nm,IRIlluminator850nm,String,1 to 3,W,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,IRIlluminator850nm::powerEstimate,850 nm IR Illuminator (exact SKU not selected),power_estimate,Electrical,IR illuminator,Perception,planned_gap,1,engineering-estimate,Repo gives an approximate 1–3 W accessory-rail allowance; select a real module before treating this as a product specification.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,System Design,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
