SignalID,Name,Category,Subcategory,Description,SentBy,ReceivedBy,Direction,Interface,Protocol,DataType,ROSMessageType,Units,Rate,RateBasis,PhysicalMedium,SystemBoundary,SysMLRepresentation,ImplementationStatus,EvidenceType,SourceFile,SourceLocation,Confidence,Notes
SIG-0199,Motor Nano Encoder Count,Software Data,Encoder,Cumulative signed tick totals maintained inside the Motor Nano by the quadrature decode interrupt service routines.,Motor Nano,Motor Nano,Internal,Firmware encoder accumulators,,int32 pair,,counts,,Event-driven: incremented per encoder edge; the rate tracks wheel speed,,Internal,Value/Data,Production,Documentation,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/encoder_driver.h,readEncoder()/resetEncoder() declarations; ARDUINO_ENC_COUNTER decode,Medium,"This is the distinct MCU-internal stage between the electrical channel A/B pulse trains and the serial 'e' reply. The Motor Nano's own firmware is not in this repository, so the evidence is the reference sketch that firmware/README.md implies the board runs. Receiver context: (internal: read by the 'e' command handler and the PID loop)."
SIG-0200,Motor Nano PID Duty Output,Software Data,Command,Per-motor duty value computed by the firmware velocity PID loop from the commanded and measured counts per loop.,Motor Nano,Motor Nano,Internal,Firmware PID output,,int duty (-255 to 255),,,30,Documented nominal (pid_rate_hz 30.0 in base_driver.yaml; the host converts to counts-per-loop against this figure),,Internal,Value/Data,Production,Documentation,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/motor_driver.h,setMotorSpeed()/setMotorSpeeds() declarations,Medium,"The 30 Hz figure is the rate the HOST assumes when converting rad/s into counts per loop (base_bridge.rad_s_to_counts_per_loop). If the actual firmware PID rate differs, every commanded velocity is scaled by the ratio -- an unverifiable coupling while the Motor Nano firmware sits outside this repository. Sign of the duty selects the forward or backward PWM pin. Receiver context: (internal: written to the PWM outputs by setMotorSpeeds())."
SIG-0201,Motor Nano Command Parse,Software Data,Command,"Single-letter serial command dispatch inside the Motor Nano that routes 'm', 'e', 'r' and 'a' frames to their handlers.",Motor Nano,Motor Nano,Internal,Firmware command dispatcher,,ASCII command byte,,,30,Derived from serial loop timing: base_bridge issues 'm' and 'e' every 30 Hz cycle plus 'a' at 1 Hz,,Internal,Value/Data,Production,Documentation,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/commands.h,"ANALOG_READ 'a', READ_ENCODERS 'e', MOTOR_SPEEDS 'm', RESET_ENCODERS 'r' defines",Medium,"commands.h also defines o/p/s/t/u/w/x (raw PWM, ping, servo read/write, PID update, digital write, analog write) that base_bridge never issues. Those are latent interface surface, not active signals. Receiver context: (internal: command dispatch to motor, encoder and ADC handlers)."
SIG-0202,Lidar Rotor Rotation,Mechanical,Velocity,Continuous rotation of the RPLidar A1 optical head that sweeps the beam through 360 degrees.,RPLidar A1,RPLidar A1,Internal,Lidar rotor,Mechanical,angular velocity,,rad/s,,Continuous physical interaction; motor speed is not configured in the repository,Motor shaft,Internal,Physical Interaction,Production,Inferred,billiebot_ws/src/billiebot_bringup/config/lidar.yaml,rplidar_node scan_mode: Standard,Low,"Purely inferred from the device type. The rotor speed sets the scan rate, which is why /scan has no configured rate in this repository. No motor-control topic or parameter is exposed. Receiver context: (internal: the rotating optical assembly)."
SIG-0203,MLX90640 Refresh Rate Configuration,Digital Electrical,Command,I2C register write setting the MLX90640 internal frame refresh rate at node start-up.,Raspberry Pi 5,MLX90640,Internal,"I2C bus 1, address 0x33 control register",I2C,refresh-rate enumeration,,Hz,,Event-driven: written once during init_mlx90640(),I2C bus,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/thermal_node.py,"init_mlx90640() self._mlx.refresh_rate = RefreshRate.REFRESH_8_HZ, line 58",High,"Sets 8 Hz sensor refresh against a 4 Hz ROS publication rate. The specifications document notes the Adafruit driver reaches roughly 16 Hz in practice against a 32 Hz theoretical limit, so 8 Hz is well inside the device envelope."
SIG-0204,BNO055 Mode Configuration,Digital Electrical,Command,I2C configuration writes placing the BNO055 into NDOF absolute-orientation fusion mode at boot and after a bounded recovery.,Sensor Nano,BNO055,Internal,I2C address 0x28 configuration registers,I2C,operation-mode enumeration,,,,Event-driven: at setup() and on each bounded reinitialisation,I2C bus,Internal,Signal,Test/Bench Only,Firmware,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,g_bno.begin(BNO055_FUSION_MODE) line 595; maybeReinitialize() line 565,High,"Recovery is bounded: 25 consecutive failures trigger a re-begin, at most once per 5 s cooldown and at most 20 times total. begin() blocks for roughly a second, which is why the schedule is re-armed afterwards. The firmware leaves BNO055_UNIT_SEL at its power-on default, which is what makes the transmitted scale factors correct."
SIG-0205,BMP280 Sampling Configuration,Digital Electrical,Command,"I2C configuration write selecting BMP280 oversampling, IIR filter and standby time at boot.",Sensor Nano,BMP280,Internal,I2C address 0x76 configuration registers,I2C,sampling configuration,,,,Event-driven: at setup() and on each bounded reinitialisation,I2C bus,Internal,Signal,Test/Bench Only,Firmware,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,"setSampling(MODE_NORMAL, X2, X16, FILTER_X16, STANDBY_MS_63) lines 601-605",High,"Chosen explicitly rather than relying on reset defaults so the device conversion time is known and bounded against the 2 Hz emission slot. A dead BMP280 recovers independently of the BNO055 on the shared bus, by design."
SIG-0206,NoIR Camera Control Settings,Digital Electrical,Command,"libcamera control writes for autofocus mode, lens position, exposure time, analogue gain and frame-duration limits.",Raspberry Pi 5,Pi Camera 3 NoIR,Internal,CSI-0 / libcamera control interface,MIPI CSI-2,libcamera control dictionary,,,,Event-driven: applied once at camera configuration,CSI ribbon cable,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/noir_cam_node.py,build_camera_config() lines 169-193,High,"Every parameter defaults to a sentinel ('' / False / -1 / None) meaning 'do not touch', so with the shipped configuration no controls key is emitted at all and real-mode capture behaviour is byte-for-byte unchanged. Only a bench launch sets any of them."
SIG-0207,OAK-D Pipeline and Model Upload,Digital Electrical,Command,DepthAI pipeline description and the YOLOv8n .blob network uploaded to the OAK-D over USB at node start-up.,oakd_dog_detector,OAK-D Lite,Internal,USB3 XLink,USB,pipeline graph + compiled neural-network blob,,,,Event-driven: once at node start-up,USB cable,Internal,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/oakd_dog_detector.py,init_depthai_pipeline() lines 112-194; setBlobPath(model_path) line 154,High,"Real mode has no fallback: a missing or invalid blob exits non-zero so the launch supervisor surfaces the failure rather than the perception chain coming up green but blind. Parser settings (80 classes, coordinate size 4, IoU 0.5) must be set explicitly because DepthAI v2 defaults them to zero. model_path in perception.yaml points at an absolute developer path, /home/sean/billiebot/models/yolov8n_416.blob."
SIG-0208,XVF3800 Power Policy Write,Digital Electrical,Command,USB vendor control write clearing the LED-ring power GPO and disabling the onboard amplifier when the device is found non-compliant.,audio_classifier,ReSpeaker XVF3800,Internal,"USB control write, CMD_GPO_WRITE_VALUE (1), resource 20",USB,uint8 pin + uint8 value,,,,Event-driven: only when a read shows the device has reverted; zero writes when already compliant,USB cable,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_audio/billiebot_audio/xvf3800_control.py,write_gpo() line 307; ensure_billiebot_power_policy() line 351,High,"Volatile only -- nothing is committed to device flash. X0D30 (microphone mute) is deliberately never written, only observed and reported. Strict mode turns an unverifiable policy into a hard startup failure rather than a silent power leak."
SIG-0209,Particle Cloud,ROS,Telemetry,AMCL particle distribution published for operator inspection of localisation convergence.,amcl,Host Computer,Outbound,/particle_cloud,ROS 2 / DDS,pose array with weights,nav2_msgs/msg/ParticleCloud,m,,Event-driven: published on each filter update,DDS/Wi-Fi,BillieBot-to-External,Signal,Production,Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,IBD-03 connector c23,Medium,Standard AMCL output listed in the MBSE decomposition as part of the relocalisation surface. Not configured or referenced by any BillieBot-authored code. Receiver context: (operator visualisation).
SIG-0210,Nano USB Auto-Reset (DTR),Digital Electrical,GPIO,"DTR assertion when the host opens the serial port, which resets the Arduino Nano into its bootloader.",Jetson Orin Nano,Sensor Nano,Internal,USB CDC DTR line,UART serial,logic level,,s,,Event-driven: once per serial port open,USB cable,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/sensor_nano/sensor_nano_bridge.py,"_open_serial() startup_settle_sec wait and buffer flush, ~lines 212-223",High,"The Sensor Nano bridge waits startup_settle_sec (2.5 s) and flushes the input buffer, so bootloader noise and truncated first records are discarded rather than counted as parser errors. base_bridge performs the equivalent flush without an explicit settle delay, which is an asymmetry between the two bridges."
SIG-0210,Nano USB Auto-Reset (DTR),Digital Electrical,GPIO,"DTR assertion when the host opens the serial port, which resets the Arduino Nano into its bootloader.",Jetson Orin Nano,Motor Nano,Internal,USB CDC DTR line,UART serial,logic level,,s,,Event-driven: once per serial port open,USB cable,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/sensor_nano/sensor_nano_bridge.py,"_open_serial() startup_settle_sec wait and buffer flush, ~lines 212-223",High,"The Sensor Nano bridge waits startup_settle_sec (2.5 s) and flushes the input buffer, so bootloader noise and truncated first records are discarded rather than counted as parser errors. base_bridge performs the equivalent flush without an explicit settle delay, which is an asymmetry between the two bridges."
SIG-0211,Chassis Structural Load Path,Mechanical,Force,"Static and dynamic loads carried by the two-deck frame between the motors, battery, compute boards and sensor mounts.",Chassis Structure,OAK-D Lite,Internal,Sensor mounts,Mechanical,reaction force and moment,,N,,Continuous physical interaction,Mechanical structure,Internal,Physical Interaction,Production,Hardware Definition,billiebot_ws/src/billiebot_description/urdf/billiebot.urdf.xacro,"sensor joint origins, lines 27-67",Medium,"Architecturally significant because every static transform in the URDF depends on this mounting geometry, and every mount origin is a TODO(measure) placeholder. Also the path by which motor vibration reaches the IMU and the cameras. No load, stiffness or vibration figure exists in the repository."
SIG-0211,Chassis Structural Load Path,Mechanical,Force,"Static and dynamic loads carried by the two-deck frame between the motors, battery, compute boards and sensor mounts.",Chassis Structure,RPLidar A1,Internal,Sensor mounts,Mechanical,reaction force and moment,,N,,Continuous physical interaction,Mechanical structure,Internal,Physical Interaction,Production,Hardware Definition,billiebot_ws/src/billiebot_description/urdf/billiebot.urdf.xacro,"sensor joint origins, lines 27-67",Medium,"Architecturally significant because every static transform in the URDF depends on this mounting geometry, and every mount origin is a TODO(measure) placeholder. Also the path by which motor vibration reaches the IMU and the cameras. No load, stiffness or vibration figure exists in the repository."
SIG-0211,Chassis Structural Load Path,Mechanical,Force,"Static and dynamic loads carried by the two-deck frame between the motors, battery, compute boards and sensor mounts.",Chassis Structure,MLX90640,Internal,Sensor mounts,Mechanical,reaction force and moment,,N,,Continuous physical interaction,Mechanical structure,Internal,Physical Interaction,Production,Hardware Definition,billiebot_ws/src/billiebot_description/urdf/billiebot.urdf.xacro,"sensor joint origins, lines 27-67",Medium,"Architecturally significant because every static transform in the URDF depends on this mounting geometry, and every mount origin is a TODO(measure) placeholder. Also the path by which motor vibration reaches the IMU and the cameras. No load, stiffness or vibration figure exists in the repository."
SIG-0211,Chassis Structural Load Path,Mechanical,Force,"Static and dynamic loads carried by the two-deck frame between the motors, battery, compute boards and sensor mounts.",Chassis Structure,Pi Camera 3 NoIR,Internal,Sensor mounts,Mechanical,reaction force and moment,,N,,Continuous physical interaction,Mechanical structure,Internal,Physical Interaction,Production,Hardware Definition,billiebot_ws/src/billiebot_description/urdf/billiebot.urdf.xacro,"sensor joint origins, lines 27-67",Medium,"Architecturally significant because every static transform in the URDF depends on this mounting geometry, and every mount origin is a TODO(measure) placeholder. Also the path by which motor vibration reaches the IMU and the cameras. No load, stiffness or vibration figure exists in the repository."
SIG-0211,Chassis Structural Load Path,Mechanical,Force,"Static and dynamic loads carried by the two-deck frame between the motors, battery, compute boards and sensor mounts.",Chassis Structure,ReSpeaker XVF3800,Internal,Sensor mounts,Mechanical,reaction force and moment,,N,,Continuous physical interaction,Mechanical structure,Internal,Physical Interaction,Production,Hardware Definition,billiebot_ws/src/billiebot_description/urdf/billiebot.urdf.xacro,"sensor joint origins, lines 27-67",Medium,"Architecturally significant because every static transform in the URDF depends on this mounting geometry, and every mount origin is a TODO(measure) placeholder. Also the path by which motor vibration reaches the IMU and the cameras. No load, stiffness or vibration figure exists in the repository."
SIG-0211,Chassis Structural Load Path,Mechanical,Force,"Static and dynamic loads carried by the two-deck frame between the motors, battery, compute boards and sensor mounts.",Chassis Structure,BNO055,Internal,Sensor mounts,Mechanical,reaction force and moment,,N,,Continuous physical interaction,Mechanical structure,Internal,Physical Interaction,Production,Hardware Definition,billiebot_ws/src/billiebot_description/urdf/billiebot.urdf.xacro,"sensor joint origins, lines 27-67",Medium,"Architecturally significant because every static transform in the URDF depends on this mounting geometry, and every mount origin is a TODO(measure) placeholder. Also the path by which motor vibration reaches the IMU and the cameras. No load, stiffness or vibration figure exists in the repository."
